WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW
WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW
WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW
WW,WW,WW,WW,[],[],[],[],BL,[],[],[],[],WW,WW,WW,WW,WW
WW,WW,WW,WW,[],[],[],[],BL,[],[],[],[],WW,WW,WW,WW,WW
WW,WW,WW,WW,[],[],[],[],BL,[],[],[],[],WW,WW,WW,WW,WW
WW,WW,WW,WW,BL,[],BL,BL,BL,BL,BL,[],BL,WW,WW,WW,WW,WW
WW,[],[],[],BL,[],BL,BL,BL,BL,BL,[],BL,[],[],[],WW,WW
WW,[],SR,[],BL,[],BL,[],BL,[],BL,[],BL,[],KW,[],WW,WW
WW,[],[],[],BL,[],BL,[],BL,[],BL,[],BL,[],[],[],WW,WW
WW,WW,WW,WW,[],[],BL,[],[],[],BL,[],[],WW,WW,WW,WW,WW
WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW
WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW
WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW
WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW
WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW
8
BLOCK 6 4 7 4 8 4 9 4
BLOCK 6 6 7 6 8 6 9 6 10 6
BLOCK 6 7 7 7
BLOCK 3 8 4 8 5 8 6 8 7 8
BLOCK 8 8 9 8
BLOCK 6 9 7 9
BLOCK 6 10 7 10 8 10 9 10 10 10
BLOCK 6 12 7 12 8 12 9 12
