WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW
WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW
WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW
WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW
WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW
WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW
WW,WW,WW,WW,WW,WW,[],[],[],[],[],[],WW,WW,WW,WW,WW,WW
WW,WW,[],[],[],WW,[],[],TS,[],[],[],WW,[],[],[],WW,WW
WW,WW,[],SR,[],HL,[],[],PV,BL,[],[],[],[],KW,[],WW,WW
WW,WW,[],[],[],WW,[],[],TS,[],[],[],WW,[],[],[],WW,WW
WW,WW,WW,WW,WW,WW,[],[],[],[],[],[],WW,WW,WW,WW,WW,WW
WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW
WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW
WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW
WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW
WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW
3
HOLE 8 5
TURNSTILE 7 8 9 8 P 8 8
BLOCK 8 9
