WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW
WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW
WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW
WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW
WW,WW,WW,WW,WW,WW,[],TS,[],[],[],WW,WW,WW,WW,WW,WW,WW
WW,WW,[],[],[],[],[],PV,TS,PV,[],[],[],[],[],[],WW,WW
WW,WW,[],[],[],[],TS,TS,[],[],[],[],[],[],[],[],WW,WW
WW,WW,[],SR,[],TS,PV,TS,TS,PV,[],[],[],KW,[],[],WW,WW
WW,WW,[],[],[],[],TS,TS,[],[],[],[],[],[],[],[],WW,WW
WW,WW,[],[],[],[],[],PV,TS,PV,[],[],[],[],[],[],WW,WW
WW,WW,WW,WW,WW,WW,[],TS,[],[],[],WW,WW,WW,WW,WW,WW,WW
WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW
WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW
WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW
WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW
WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW
6
TURNSTILE 5 8 P 5 9
TURNSTILE 7 8 P 7 9
TURNSTILE 9 8 P 9 9
TURNSTILE 4 7 6 7 P 5 7
TURNSTILE 8 7 10 7 P 9 7
TURNSTILE 7 5 6 6 8 6 7 7 P 7 6
