WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW
WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW
WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW
WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW
WW,WW,WW,WW,WW,WW,[],[],[],[],[],WW,WW,WW,WW,WW,WW,WW
WW,WW,WW,WW,WW,WW,[],[],[],[],[],WW,WW,WW,WW,WW,WW,WW
WW,[],[],[],WW,WW,PV,TS,[],TS,[],WW,WW,[],[],[],WW,WW
WW,[],SR,[],[],[],TS,TS,TS,PV,[],[],[],[],KW,[],WW,WW
WW,[],[],[],WW,WW,[],PV,TS,[],[],WW,WW,[],[],[],WW,WW
WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW
WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW
WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW
WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW
WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW
WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW
WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW
3
TURNSTILE 6 7 7 6 P 6 6		
TURNSTILE 7 7 8 8 P 8 7		
TURNSTILE 6 9 7 8 P 7 9
