WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW
WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW
WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW
WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW
WW,WW,WW,WW,WW,WW,[],[],[],[],[],[],WW,[],[],[],WW,WW
WW,WW,WW,WW,WW,WW,[],[],[],[],[],[],[],[],KW,[],WW,WW
WW,WW,WW,WW,WW,WW,TS,[],BL,BL,[],[],WW,[],[],[],WW,WW
WW,WW,[],[],[],WW,PV,TS,BL,BL,[],[],WW,WW,WW,WW,WW,WW
WW,WW,[],SR,[],[],[],[],[],[],WW,WW,WW,WW,WW,WW,WW,WW
WW,WW,[],[],[],WW,[],[],[],[],WW,WW,WW,WW,WW,WW,WW,WW
WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW
WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW
WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW
WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW
WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW
WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW
2
TURNSTILE 6 6 7 7 P 7 6
BLOCK 6 8 6 9 7 8 7 9
