WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW
WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW
WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW
WW,WW,WW,WW,WW,WW,[],[],[],[],WW,WW,WW,WW,WW,WW,WW,WW
WW,WW,WW,WW,WW,WW,[],[],BL,[],[],[],[],[],WW,WW,WW,WW
WW,WW,WW,WW,WW,WW,WW,BL,BL,[],[],[],[],[],WW,WW,WW,WW
WW,[],[],[],WW,WW,WW,BL,BL,[],BL,BL,BL,BL,WW,WW,WW,WW
WW,[],SR,[],[],[],[],BL,BL,[],BL,BL,BL,BL,[],KW,WW,WW
WW,[],[],[],WW,WW,WW,BL,[],[],BL,BL,BL,BL,WW,WW,WW,WW
WW,WW,WW,WW,WW,WW,WW,BL,[],[],[],[],[],[],WW,WW,WW,WW
WW,WW,WW,WW,WW,WW,[],[],[],[],WW,WW,WW,WW,WW,WW,WW,WW
WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW
WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW
WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW
WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW
WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW,WW
0
